;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
21559;Apartamento;Jacarepaguá;2;1;1;65;2000.0;700.0;
21560;Apartamento;Campo Grande;2;1;0;54;1000.0;225.0;
21561;Apartamento;Copacabana;3;0;1;170;6000.0;1500.0;3194.0
21562;Apartamento;Tijuca;3;1;1;105;2350.0;893.0;147.0
21563;Apartamento;Barra da Tijuca;1;1;0;74;2300.0;1227.0;148.0
21564;Apartamento;Campo Grande;2;1;1;57;1200.0;350.0;
21565;Quitinete;Centro;1;0;0;32;700.0;300.0;21.0
21566;Casa de Condomínio;Barra da Tijuca;4;4;4;305;14000.0;960.0;
21567;Quitinete;Leblon;1;0;0;30;2800.0;715.0;
21568;Apartamento;Tijuca;3;2;1;200;4000.0;880.0;200.0
21569;Apartamento;Leblon;1;0;1;44;3800.0;1670.0;550.0
21570;Apartamento;Barra da Tijuca;4;3;2;290;6800.0;3300.0;
21571;Apartamento;Copacabana;1;0;0;45;1800.0;633.0;55.0
21572;Apartamento;Barra da Tijuca;2;1;1;70;2400.0;950.0;128.0
21573;Casa de Vila;Madureira;1;1;0;52;900.0;;
21574;Apartamento;Flamengo;3;1;0;150;3800.0;964.0;
21575;Apartamento;Ipanema;2;1;1;87;3000.0;1000.0;
21576;Apartamento;Barra da Tijuca;4;3;3;160;8000.0;2100.0;345.0
21577;Casa de Condomínio;Barra da Tijuca;6;0;1;400;10000.0;2333.0;990.0
21578;Apartamento;Barra da Tijuca;1;2;1;115;5500.0;2500.0;
21579;Apartamento;Copacabana;3;0;0;110;2700.0;1000.0;20.0
21580;Apartamento;Ipanema;2;1;1;90;10000.0;4000.0;613.0
21581;Apartamento;Pechincha;2;1;1;65;1700.0;650.0;950.0
21582;Apartamento;Ipanema;3;1;0;120;3700.0;1100.0;238.0
21583;Apartamento;Barra da Tijuca;5;3;3;230;14000.0;2300.0;400.0
21584;Apartamento;Leblon;4;2;4;210;29999.0;4000.0;1000.0
21585;Apartamento;Ipanema;4;1;3;200;8000.0;2400.0;480.0
21586;Apartamento;Andaraí;1;1;0;60;1000.0;400.0;21.0
21587;Apartamento;Copacabana;2;0;0;66;3000.0;1200.0;50.0
21588;Apartamento;Copacabana;1;0;0;58;2400.0;550.0;132.0
21589;Apartamento;Flamengo;2;0;0;100;4000.0;600.0;
21590;Apartamento;Méier;2;0;1;71;1100.0;681.0;
21591;Apartamento;Méier;2;0;0;60;900.0;;
21592;Apartamento;Jardim Guanabara;2;1;0;95;1650.0;405.0;620.0
21593;Apartamento;Ipanema;2;0;0;76;2300.0;650.0;162.0
21594;Apartamento;Recreio dos Bandeirantes;3;3;3;190;3000.0;800.0;3000.0
21595;Apartamento;Recreio dos Bandeirantes;2;1;1;68;1300.0;782.0;
21596;Apartamento;Pechincha;3;2;1;77;1600.0;650.0;
21597;Apartamento;Barra de Guaratiba;3;2;1;145;4500.0;1500.0;380.0
21598;Apartamento;Copacabana;2;1;1;85;3200.0;927.0;200.0
21599;Apartamento;Rio Comprido;1;0;0;58;1200.0;425.0;12.0
21600;Apartamento;Camorim;3;1;1;73;1600.0;596.0;10.0
21601;Apartamento;Lagoa;2;1;1;111;3800.0;800.0;310.0
21602;Apartamento;Ipanema;3;1;0;63;3500.0;1100.0;147.0
21603;Apartamento;Maracanã;2;0;0;58;1100.0;38.0;
21604;Apartamento;Barra da Tijuca;2;1;1;90;4000.0;2100.0;400.0
21605;Apartamento;Recreio dos Bandeirantes;3;1;1;80;2500.0;600.0;
21606;Apartamento;Copacabana;4;1;1;170;8900.0;3611.0;555.0
21607;Apartamento;Freguesia (Jacarepaguá);2;2;1;94;1700.0;929.0;130.0
21608;Apartamento;Flamengo;4;1;1;290;9200.0;1800.0;700.0
21609;Apartamento;Leme;3;0;1;61;6500.0;650.0;
21610;Apartamento;Copacabana;2;0;0;108;2950.0;1150.0;
21611;Apartamento;Copacabana;4;2;0;279;5000.0;2025.0;370.0
21612;Apartamento;Copacabana;2;0;0;85;2800.0;750.0;119.0
21613;Apartamento;Braz de Pina;2;0;0;55;950.0;;
21614;Apartamento;Tijuca;2;0;0;77;1800.0;505.0;
21615;Apartamento;Jacarepaguá;3;1;1;72;1800.0;700.0;
21616;Apartamento;Copacabana;3;1;1;210;5000.0;2400.0;560.0
21617;Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;200;4500.0;1350.0;
21618;Apartamento;Barra da Tijuca;4;2;1;189;8000.0;2200.0;660.0
21619;Apartamento;Copacabana;1;0;0;41;1900.0;390.0;58.0
21620;Apartamento;Freguesia (Jacarepaguá);3;1;1;70;1800.0;750.0;893.0
21621;Apartamento;Barra da Tijuca;2;1;1;74;1800.0;1100.0;120.0
21622;Apartamento;Barra da Tijuca;2;1;1;52;3300.0;1307.0;213.0
21623;Apartamento;Barra da Tijuca;2;0;2;160;12000.0;;
21624;Casa de Vila;Bento Ribeiro;1;0;0;35;780.0;;14.0
21625;Apartamento;Flamengo;3;1;0;90;2800.0;760.0;111.0
21626;Apartamento;Pechincha;2;1;1;60;1300.0;656.0;16.0
21627;Apartamento;Camorim;2;1;1;60;1700.0;500.0;
21628;Apartamento;Vista Alegre;2;1;0;70;1200.0;210.0;
21629;Apartamento;Campo Grande;2;1;1;65;1000.0;450.0;
21630;Apartamento;Vila Isabel;1;0;0;50;1100.0;450.0;20.0
21631;Apartamento;Pechincha;2;1;1;78;1200.0;660.0;59.0
21632;Apartamento;Botafogo;2;0;0;100;3000.0;730.0;140.0
21633;Apartamento;Copacabana;1;0;1;40;2300.0;520.0;
21634;Apartamento;Jacarepaguá;1;1;1;30;2700.0;1350.0;
21635;Apartamento;Ipanema;2;1;1;73;5000.0;2500.0;2700.0
21636;Apartamento;Ipanema;2;0;0;140;10000.0;4000.0;
21637;Apartamento;Copacabana;1;0;0;35;2000.0;587.0;
21638;Apartamento;Gávea;2;1;0;87;3700.0;1100.0;1430.0
21639;Apartamento;Realengo;2;1;0;80;800.0;253.0;
21640;Apartamento;Méier;2;0;0;62;950.0;160.0;38.0
21641;Apartamento;Copacabana;2;4;2;185;9000.0;2600.0;
21642;Apartamento;Vila Valqueire;2;1;0;70;1000.0;50.0;25.0
21643;Apartamento;Bonsucesso;2;0;0;54;1000.0;;
21644;Apartamento;Copacabana;0;0;0;34;1200.0;480.0;57.0
21645;Apartamento;Barra da Tijuca;2;1;1;65;1700.0;700.0;100.0
21646;Quitinete;Copacabana;1;0;0;25;1000.0;290.0;
21647;Apartamento;Barra da Tijuca;2;1;1;90;2500.0;1100.0;134.0
21648;Casa de Condomínio;Vista Alegre;2;1;0;72;1100.0;280.0;
21649;Apartamento;Vista Alegre;2;2;0;70;800.0;290.0;
21650;Apartamento;Bonsucesso;2;0;0;55;1000.0;465.0;
21651;Apartamento;Leblon;4;3;1;180;12000.0;2300.0;600.0
21652;Apartamento;Copacabana;3;1;0;130;3800.0;1578.0;559.0
21653;Quitinete;Centro;1;0;0;40;1100.0;300.0;
21654;Apartamento;Leblon;2;2;1;160;8000.0;2500.0;
21655;Apartamento;Recreio dos Bandeirantes;3;2;1;100;2100.0;763.0;1812.0
21656;Apartamento;Barra da Tijuca;2;1;1;80;3200.0;875.0;215.0
21657;Apartamento;Barra da Tijuca;2;1;2;70;1750.0;677.0;
21658;Apartamento;Lagoa;3;3;3;227;19000.0;3675.0;980.0
21659;Apartamento;Copacabana;2;0;0;80;3000.0;670.0;
21660;Apartamento;Recreio dos Bandeirantes;2;2;1;65;1200.0;670.0;117.0
21661;Apartamento;Tijuca;3;1;1;79;1950.0;1100.0;
21662;Apartamento;Flamengo;3;1;1;190;5000.0;1800.0;501.0
21663;Apartamento;Copacabana;2;0;0;60;2400.0;700.0;
21664;Apartamento;Copacabana;1;0;0;30;2350.0;1.0;
21665;Apartamento;Tijuca;2;1;0;68;1600.0;560.0;24.0
21666;Apartamento;Copacabana;3;0;0;90;3000.0;850.0;150.0
21667;Apartamento;Tijuca;2;1;0;76;1400.0;772.0;83.0
21668;Apartamento;Flamengo;3;1;1;114;5200.0;800.0;
21669;Apartamento;Copacabana;1;0;0;27;1000.0;655.0;55.0
21670;Apartamento;Rocha Miranda;1;0;0;28;900.0;;
21671;Casa de Condomínio;Barra da Tijuca;4;3;4;280;9000.0;950.0;4500.0
21672;Apartamento;Recreio dos Bandeirantes;3;1;0;70;2300.0;831.0;84.0
21673;Apartamento;Copacabana;2;0;0;80;2500.0;800.0;
21674;Apartamento;Lagoa;2;1;0;93;4000.0;1098.0;
21675;Apartamento;Leblon;4;2;1;210;10000.0;1780.0;410.0
21676;Apartamento;São Cristóvão;1;1;0;47;1500.0;390.0;34.0
21677;Casa;São Conrado;4;5;3;3000;22000.0;2700.0;1700.0
21678;Apartamento;Copacabana;3;0;0;85;3200.0;850.0;
21679;Apartamento;Barra da Tijuca;5;4;5;1147;24000.0;6300.0;
21680;Apartamento;Higienópolis;2;0;1;80;1500.0;;27.0
21681;Apartamento;Jacarepaguá;2;1;1;60;1200.0;530.0;50.0
21682;Apartamento;Leblon;2;2;0;90;4450.0;1189.0;239.0
21683;Apartamento;Vicente de Carvalho;2;1;0;67;1100.0;300.0;
21684;Quitinete;Padre Miguel;1;0;0;55;450.0;;
21685;Quitinete;Vila Isabel;1;0;0;20;920.0;80.0;
21686;Apartamento;Copacabana;3;0;0;114;2800.0;850.0;203.0
21687;Apartamento;Ipanema;3;1;1;200;7500.0;4900.0;894.0
21688;Apartamento;Taquara;3;1;1;74;1400.0;650.0;70.0
21689;Apartamento;Tijuca;4;1;0;131;2800.0;585.0;1377.0
21690;Apartamento;Recreio dos Bandeirantes;2;0;1;100;2000.0;898.0;1305.0
21691;Apartamento;Ipanema;3;1;1;140;7500.0;1700.0;462.0
21692;Apartamento;Méier;3;0;0;80;950.0;340.0;
21693;Apartamento;Barra da Tijuca;3;2;1;100;3000.0;1700.0;
21694;Apartamento;Bonsucesso;3;0;0;100;1300.0;;
21695;Apartamento;Todos os Santos;2;1;0;72;1500.0;410.0;50.0
21696;Apartamento;Catete;1;0;0;45;1100.0;327.0;54.0
21697;Apartamento;Copacabana;4;2;2;230;8000.0;4000.0;400.0
21698;Apartamento;Campo Grande;2;1;0;65;850.0;75.0;
21699;Apartamento;Copacabana;4;1;2;344;18000.0;3400.0;10500.0
21700;Apartamento;Ipanema;3;1;1;130;6500.0;1375.0;394.0
21701;Apartamento;Campo Grande;3;1;0;50;900.0;;
21702;Apartamento;Copacabana;4;2;2;354;11800.0;4133.0;
21703;Apartamento;Barra da Tijuca;3;2;1;147;3700.0;1957.0;506.0
21704;Apartamento;Recreio dos Bandeirantes;3;2;1;100;2491.0;500.0;
21705;Apartamento;Leme;2;1;1;90;5500.0;1190.0;200.0
21706;Casa de Condomínio;Itanhangá;4;4;4;600;20000.0;1800.0;16000.0
21707;Apartamento;Jacarepaguá;2;1;0;69;1500.0;600.0;150.0
21708;Apartamento;Botafogo;3;2;1;93;4000.0;1100.0;235.0
21709;Apartamento;Flamengo;1;0;0;40;3000.0;;
21710;Apartamento;Tijuca;2;0;0;65;1200.0;520.0;85.0
21711;Apartamento;Vargem Pequena;3;1;0;54;1400.0;340.0;28.0
21712;Casa;Campo Grande;2;1;0;73;1200.0;;
21713;Apartamento;Ipanema;4;1;0;200;8000.0;2500.0;300.0
21714;Casa de Vila;Vila da Penha;1;0;0;40;850.0;;
21715;Apartamento;Barra da Tijuca;2;1;1;80;2500.0;960.0;
21716;Casa;Recreio dos Bandeirantes;5;4;3;360;15000.0;;607.0
21717;Apartamento;Ipanema;3;1;1;126;6000.0;1650.0;590.0
21718;Apartamento;São Conrado;2;1;1;88;2100.0;1200.0;
21719;Apartamento;Ipanema;2;1;1;100;6500.0;1293.0;295.0
21720;Apartamento;Barra da Tijuca;7;4;2;560;15000.0;1550.0;2356.0
21721;Apartamento;Laranjeiras;2;1;1;103;3850.0;968.0;156.0
21722;Apartamento;Flamengo;3;1;1;160;8000.0;1600.0;250.0
21723;Apartamento;Recreio dos Bandeirantes;3;1;1;90;2300.0;950.0;
21724;Apartamento;Barra da Tijuca;1;1;1;71;1400.0;730.0;
21725;Apartamento;Flamengo;1;0;0;41;1700.0;400.0;71.0
21726;Apartamento;Leblon;3;0;3;135;12500.0;2500.0;
21727;Apartamento;Copacabana;3;1;2;140;5000.0;1210.0;595.0
21728;Casa de Condomínio;Freguesia (Jacarepaguá);2;1;0;75;1500.0;90.0;50.0
21729;Apartamento;Copacabana;3;1;0;95;2900.0;1300.0;160.0
21730;Casa de Condomínio;Barra da Tijuca;5;6;5;1300;34009.0;;
21731;Apartamento;Catumbi;2;0;0;64;1300.0;400.0;
21732;Apartamento;Méier;2;0;0;64;1100.0;681.0;
21733;Apartamento;Copacabana;2;0;0;80;2300.0;895.0;172.0
21734;Apartamento;Lagoa;3;3;1;252;7900.0;1902.0;634.0
21735;Apartamento;Irajá;2;1;0;50;800.0;110.0;
21736;Apartamento;Barra da Tijuca;2;1;1;66;1800.0;1100.0;213.0
21737;Apartamento;Ipanema;3;1;0;120;5000.0;1284.0;
21738;Apartamento;Gardênia Azul;1;0;0;27;650.0;;
21739;Apartamento;Campo Grande;1;0;0;40;500.0;;
21740;Apartamento;Barra da Tijuca;4;3;4;148;2500.0;1370.0;
21741;Apartamento;Méier;2;0;1;52;1000.0;550.0;14.0
21742;Apartamento;Engenho de Dentro;2;1;0;84;1200.0;402.0;
21743;Apartamento;Botafogo;4;2;2;693;15000.0;4083.0;1800.0
21744;Apartamento;Ipanema;2;0;0;70;3750.0;250.0;731.0
21745;Casa;Recreio dos Bandeirantes;4;2;2;200;2300.0;870.0;140.0
21746;Apartamento;Lagoa;1;0;0;51;2295.0;400.0;105.0
21747;Apartamento;Botafogo;3;1;1;101;5100.0;1290.0;
21748;Apartamento;Barra da Tijuca;4;2;4;225;9000.0;4500.0;1000.0
21749;Apartamento;Botafogo;2;1;1;105;5800.0;1290.0;267.0
21750;Apartamento;Lagoa;4;3;1;160;8000.0;1780.0;520.0
21751;Apartamento;Leblon;4;3;1;220;12000.0;5077.0;750.0
21752;Apartamento;Catete;2;0;0;63;2200.0;410.0;
21753;Casa de Condomínio;Taquara;5;4;5;400;10000.0;699.0;5000.0
21754;Apartamento;Copacabana;1;0;0;27;1200.0;350.0;53.0
21755;Apartamento;Ipanema;4;3;2;488;19250.0;6454.0;
21756;Apartamento;Ipanema;2;1;0;70;10900.0;3500.0;1500.0
21757;Quitinete;Botafogo;1;0;0;25;1000.0;582.0;24.0
21758;Apartamento;Lagoa;3;1;1;104;4200.0;1244.0;294.0
21759;Apartamento;Andaraí;2;1;0;86;1900.0;559.0;
21760;Apartamento;Pechincha;2;2;0;51;1150.0;360.0;
21761;Apartamento;Recreio dos Bandeirantes;3;3;1;110;1500.0;873.0;
21762;Apartamento;Copacabana;4;1;2;303;8500.0;2508.0;809.0
21763;Apartamento;Tijuca;3;0;0;88;1600.0;804.0;92.0
21764;Apartamento;Barra da Tijuca;2;1;1;110;5500.0;1900.0;645.0
21765;Apartamento;Humaitá;1;1;1;59;2600.0;750.0;95.0
21766;Apartamento;Maracanã;3;1;0;90;1500.0;300.0;71.0
21767;Apartamento;Tijuca;3;3;1;220;4000.0;977.0;240.0
21768;Apartamento;Barra da Tijuca;4;3;3;310;7500.0;2010.0;1507.0
21769;Apartamento;Leme;3;0;0;100;3300.0;681.0;140.0
21770;Apartamento;Leblon;4;2;2;150;13500.0;2471.0;702.0
21771;Apartamento;Botafogo;4;0;2;240;8400.0;2000.0;400.0
21772;Apartamento;Méier;2;1;1;80;1200.0;800.0;14.0
21773;Apartamento;Barra da Tijuca;1;1;0;40;2200.0;460.0;
21774;Apartamento;Barra da Tijuca;1;0;0;50;2000.0;1000.0;
21775;Apartamento;Barra da Tijuca;3;2;1;172;2300.0;1600.0;450.0
21776;Casa;Botafogo;4;0;1;300;10500.0;;40.0
21777;Apartamento;Taquara;2;1;0;60;1100.0;630.0;
21778;Apartamento;Tijuca;2;1;2;90;3200.0;1000.0;
21779;Apartamento;Méier;3;1;1;85;1700.0;790.0;135.0
21780;Apartamento;Leblon;4;2;1;190;13000.0;1598.0;
21781;Apartamento;Tijuca;3;1;1;110;1450.0;1295.0;
21782;Apartamento;Barra da Tijuca;3;1;1;87;1600.0;1322.0;
21783;Apartamento;Recreio dos Bandeirantes;4;2;2;160;1900.0;1038.0;
21784;Apartamento;Ipanema;3;2;1;150;6500.0;2200.0;387.0
21785;Casa de Condomínio;Barra da Tijuca;4;5;3;650;20000.0;1750.0;8724.0
21786;Apartamento;Campo Grande;2;1;1;50;1200.0;400.0;
21787;Apartamento;Flamengo;3;0;1;116;3600.0;845.0;224.0
21788;Apartamento;Leblon;3;2;1;150;6900.0;3194.0;
21789;Apartamento;Copacabana;4;1;0;220;9000.0;2100.0;570.0
21790;Apartamento;Leblon;4;2;2;160;6900.0;733.0;1800.0
21791;Apartamento;Copacabana;1;0;0;42;1550.0;550.0;
21792;Casa de Condomínio;Barra da Tijuca;5;4;5;1280;30000.0;1300.0;
21793;Apartamento;Barra da Tijuca;3;2;1;180;4400.0;1300.0;
21794;Apartamento;Humaitá;2;1;1;100;4300.0;950.0;163.0
21795;Apartamento;Lins de Vasconcelos;1;0;0;35;500.0;360.0;15.0
21796;Apartamento;Copacabana;2;0;0;100;2600.0;1500.0;130.0
21797;Apartamento;Centro;2;0;1;55;1800.0;600.0;100.0
21798;Quitinete;Leblon;1;0;0;21;1800.0;700.0;27.0
21799;Apartamento;Copacabana;1;0;0;35;1300.0;350.0;50.0
21800;Apartamento;Flamengo;2;0;0;68;2000.0;660.0;86.0
21801;Quitinete;Catete;1;0;0;30;1100.0;390.0;24.0
21802;Apartamento;Leblon;4;2;4;210;30000.0;4000.0;1000.0
21803;Apartamento;Catete;1;0;0;40;1300.0;438.0;29.0
21804;Apartamento;Botafogo;2;1;1;97;3750.0;1136.0;294.0
21805;Apartamento;Andaraí;2;0;0;81;1200.0;400.0;75.0
21806;Casa de Condomínio;Vila Valqueire;2;1;1;70;1500.0;180.0;
21807;Apartamento;Copacabana;4;2;2;250;9500.0;1762.0;750.0
21808;Quitinete;Botafogo;0;0;0;24;1200.0;450.0;30.0
21809;Apartamento;Tijuca;2;1;0;64;1800.0;815.0;50.0
21810;Apartamento;Recreio dos Bandeirantes;3;2;2;75;1800.0;900.0;1094.0
21811;Apartamento;Copacabana;2;0;0;80;2900.0;962.0;140.0
21812;Apartamento;Copacabana;4;1;0;244;5000.0;2408.0;466.0
21813;Apartamento;Lagoa;2;1;1;78;3000.0;1388.0;259.0
21814;Apartamento;Recreio dos Bandeirantes;2;2;1;70;1800.0;950.0;985.0
21815;Apartamento;Botafogo;1;0;0;24;2200.0;;
21816;Apartamento;Península;3;2;1;94;3200.0;1320.0;250.0
21817;Apartamento;Irajá;2;1;0;55;850.0;395.0;
21818;Apartamento;Recreio dos Bandeirantes;3;2;2;151;3400.0;1215.0;200.0
21819;Casa de Vila;Vila Valqueire;2;1;0;65;980.0;;60.0
21820;Casa;Barra da Tijuca;5;4;5;600;12000.0;2300.0;
21821;Apartamento;Centro;1;0;0;31;1000.0;400.0;20.0
21822;Apartamento;Copacabana;3;2;1;120;5000.0;1400.0;425.0
21823;Apartamento;Leblon;2;1;0;70;4200.0;1100.0;200.0
21824;Apartamento;Campo Grande;5;2;1;190;3000.0;880.0;227.0
21825;Quitinete;Flamengo;1;0;0;24;1290.0;283.0;25.0
21826;Apartamento;Barra da Tijuca;2;0;1;81;2500.0;1510.0;
21827;Apartamento;Tanque;2;1;0;62;600.0;392.0;
21828;Apartamento;Méier;2;1;0;50;900.0;200.0;13.0
21829;Apartamento;Copacabana;2;0;0;110;2700.0;1030.0;240.0
21830;Apartamento;Gardênia Azul;2;0;1;45;850.0;;
21831;Apartamento;Tijuca;2;1;0;62;1650.0;639.0;61.0
21832;Apartamento;Ipanema;3;0;1;156;9300.0;1700.0;324.0
21833;Apartamento;Humaitá;1;1;1;45;2000.0;493.0;80.0
21834;Apartamento;Copacabana;1;1;1;65;3000.0;1250.0;125.0
21835;Apartamento;Barra da Tijuca;3;3;3;140;5100.0;1100.0;
21836;Apartamento;Copacabana;1;0;0;49;1800.0;659.0;194.0
21837;Apartamento;Lagoa;2;2;2;140;5800.0;1766.0;491.0
21838;Apartamento;Copacabana;2;0;0;72;2300.0;665.0;
21839;Apartamento;Copacabana;4;4;2;270;17000.0;2304.0;1276.0
21840;Apartamento;Barra da Tijuca;1;1;0;50;2500.0;1200.0;
21841;Casa;Curicica;3;1;1;180;1950.0;;
21842;Apartamento;Méier;2;1;0;62;1550.0;413.0;75.0
21843;Apartamento;Copacabana;2;0;0;79;1950.0;1011.0;
21844;Apartamento;Botafogo;2;1;0;68;3200.0;810.0;139.0
21845;Apartamento;Lagoa;3;0;2;280;12000.0;2400.0;
21846;Apartamento;Ipanema;3;1;1;140;4200.0;1700.0;230.0
21847;Apartamento;Andaraí;2;1;0;58;1600.0;675.0;
21848;Apartamento;São Conrado;2;1;1;79;3000.0;1186.0;2300.0
21849;Apartamento;Botafogo;3;2;1;101;3400.0;1243.0;
21850;Apartamento;Pechincha;2;1;0;60;1000.0;366.0;15.0
21851;Apartamento;Leme;3;1;1;170;9000.0;1342.0;
21852;Casa;Grajaú;3;1;0;294;3500.0;;
21853;Apartamento;Taquara;1;0;0;30;700.0;;
21854;Apartamento;Leblon;4;2;1;170;9700.0;2200.0;
21855;Apartamento;Ipanema;4;1;3;250;10000.0;2300.0;1037.0
21856;Apartamento;Copacabana;2;1;1;230;12000.0;2133.0;840.0
21857;Apartamento;Recreio dos Bandeirantes;1;1;1;52;1400.0;511.0;
21858;Apartamento;Recreio dos Bandeirantes;3;1;2;82;1500.0;484.0;
21859;Apartamento;Campo Grande;2;0;0;60;1200.0;500.0;
21860;Quitinete;Flamengo;1;0;0;29;950.0;400.0;
21861;Apartamento;Recreio dos Bandeirantes;3;1;1;88;2000.0;850.0;200.0
21862;Apartamento;Recreio dos Bandeirantes;3;2;1;92;2000.0;500.0;154.0
21863;Apartamento;Ilha do Governador;2;1;1;90;2400.0;405.0;170.0
21864;Apartamento;Senador Vasconcelos;2;1;1;60;1000.0;180.0;
21865;Apartamento;Anil;2;1;0;50;900.0;350.0;1350.0
21866;Apartamento;Copacabana;3;0;1;120;2800.0;1050.0;100.0
21867;Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;185;2600.0;900.0;300.0
21868;Apartamento;Leblon;3;2;1;140;7500.0;2000.0;800.0
21869;Apartamento;Barra da Tijuca;4;2;1;350;20000.0;3950.0;1900.0
21870;Apartamento;Leblon;3;0;0;120;3500.0;950.0;
21871;Apartamento;Freguesia (Jacarepaguá);2;1;0;55;1000.0;450.0;
21872;Apartamento;Estácio;1;1;1;32;1000.0;409.0;14.0
21873;Apartamento;Tijuca;2;1;0;65;1200.0;640.0;97.0
21874;Apartamento;Barra da Tijuca;1;1;1;60;1800.0;1000.0;256.0
21875;Apartamento;Botafogo;6;2;3;330;18000.0;2300.0;1109.0
21876;Apartamento;Barra da Tijuca;2;1;1;52;1300.0;480.0;140.0
21877;Apartamento;Tijuca;3;1;1;125;2400.0;870.0;141.0
21878;Apartamento;Copacabana;1;0;0;55;1900.0;678.0;28.0
21879;Apartamento;Tijuca;2;1;0;80;1000.0;614.0;
21880;Apartamento;Leblon;4;1;1;290;12000.0;4500.0;650.0
21881;Apartamento;Barra da Tijuca;4;3;4;230;8000.0;1902.0;378.0
21882;Apartamento;Flamengo;1;0;0;30;1200.0;570.0;
21883;Quitinete;Flamengo;1;0;0;29;900.0;555.0;25.0
21884;Apartamento;Praça Seca;2;1;0;60;1100.0;400.0;12.0
21885;Apartamento;Humaitá;3;1;0;95;3000.0;806.0;
21886;Casa de Condomínio;Campo Grande;3;2;3;220;3000.0;100.0;50.0
21887;Apartamento;Rocha;2;1;0;66;1000.0;418.0;
21888;Apartamento;Lagoa;3;3;3;490;16000.0;6838.0;1197.0
21889;Apartamento;Botafogo;3;1;1;108;3800.0;887.0;1.0
21890;Apartamento;Botafogo;3;1;1;105;5800.0;1330.0;354.0
21891;Apartamento;Taquara;2;1;0;60;1000.0;508.0;14.0
21892;Apartamento;Ipanema;3;1;2;190;16000.0;850.0;
21893;Apartamento;Copacabana;4;0;1;70;3500.0;;
21894;Apartamento;Botafogo;3;1;1;90;3400.0;900.0;1500.0
21895;Apartamento;Jardim Botânico;4;3;3;340;15000.0;3000.0;1416.0
21896;Apartamento;Copacabana;2;1;0;62;4000.0;;
21897;Apartamento;Barra da Tijuca;5;3;4;307;10000.0;3035.0;711.0
21898;Apartamento;Engenho de Dentro;2;1;1;51;1200.0;541.0;
21899;Casa de Condomínio;Barra da Tijuca;4;4;4;300;9000.0;934.0;8865.0
21900;Apartamento;Ipanema;1;0;0;60;3500.0;780.0;
21901;Apartamento;Recreio dos Bandeirantes;3;2;1;80;1800.0;670.0;207.0
21902;Apartamento;Laranjeiras;2;1;1;86;2800.0;1219.0;213.0
21903;Apartamento;Copacabana;3;1;2;225;8000.0;2150.0;
21904;Apartamento;Copacabana;3;1;0;90;4500.0;;
21905;Apartamento;Leblon;1;0;0;38;3800.0;1800.0;170.0
21906;Quitinete;Botafogo;1;0;0;18;900.0;463.0;
21907;Apartamento;Engenho de Dentro;1;0;0;32;800.0;;
21908;Apartamento;Barra da Tijuca;3;2;3;129;3950.0;1645.0;334.0
21909;Apartamento;Copacabana;3;2;1;150;6000.0;1500.0;350.0
21910;Apartamento;Tijuca;2;1;0;65;2000.0;600.0;
21911;Apartamento;Ipanema;3;3;3;794;90000.0;9188.0;6024.0
21912;Casa;Glória;7;2;0;883;40000.0;;1040.0
21913;Apartamento;Laranjeiras;2;0;0;70;2000.0;800.0;85.0
21914;Apartamento;Flamengo;1;1;0;47;2200.0;380.0;30.0
21915;Casa de Vila;São Cristóvão;1;0;0;45;1000.0;;15.0
21916;Casa de Condomínio;Freguesia (Jacarepaguá);4;2;4;179;3900.0;800.0;233.0
21917;Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1700.0;800.0;80.0
21918;Apartamento;Barra da Tijuca;4;2;2;160;4700.0;1700.0;690.0
21919;Apartamento;Barra da Tijuca;1;1;0;64;1750.0;1177.0;219.0
21920;Apartamento;Recreio dos Bandeirantes;2;0;1;80;1000.0;1100.0;230.0
21921;Apartamento;Botafogo;2;0;0;73;2400.0;590.0;141.0
21922;Casa de Vila;Lins de Vasconcelos;2;0;0;50;900.0;;
21923;Apartamento;Copacabana;2;1;1;60;2500.0;1603.0;
21924;Apartamento;Ipanema;5;2;1;328;15600.0;3350.0;619.0
21925;Casa de Condomínio;Recreio dos Bandeirantes;4;3;3;420;8500.0;1000.0;1070.0
21926;Apartamento;Recreio dos Bandeirantes;3;1;2;83;1700.0;870.0;193.0
21927;Casa de Vila;Vila Isabel;1;0;0;32;1000.0;125.0;12.0
21928;Apartamento;Ipanema;2;1;1;85;10000.0;4000.0;614.0
21929;Apartamento;Lagoa;3;2;2;376;20000.0;4878.0;1383.0
21930;Apartamento;Leblon;3;2;3;160;9000.0;1700.0;700.0
21931;Apartamento;Tijuca;3;0;1;50;2900.0;900.0;
21932;Apartamento;Jardim Botânico;3;1;0;80;4000.0;1000.0;163.0
21933;Apartamento;Maracanã;2;1;0;71;1500.0;650.0;50.0
21934;Apartamento;Jardim Guanabara;1;1;0;53;1500.0;310.0;19.0
21935;Apartamento;Rio Comprido;2;0;0;64;1000.0;692.0;
21936;Apartamento;Barra da Tijuca;3;2;2;237;5000.0;1967.0;
21937;Casa de Condomínio;Freguesia (Jacarepaguá);4;4;4;200;2900.0;550.0;120.0
21938;Casa;Campo Grande;4;2;0;120;1600.0;;
21939;Apartamento;Centro;2;0;0;63;1300.0;526.0;21.0
