Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Galpão/Depósito/Armazém;Jardim América;0;0;0;1300;13000.0;0.0;0.0
Loja Shopping/ Ct Comercial;Recreio dos Bandeirantes;0;1;0;27;800.0;480.0;125.0
Quitinete;Glória;1;0;0;20;800.0;290.0;0.0
Apartamento;São Conrado;2;1;1;125;3300.0;1094.0;242.0
Prédio Inteiro;Botafogo;0;0;0;1000;65000.0;0.0;0.0
Apartamento;Ipanema;4;2;1;280;18000.0;1800.0;750.0
Conjunto Comercial/Sala;Centro;0;0;0;300;5000.0;3001.0;1050.0
Apartamento;Tijuca;2;1;1;71;2400.0;860.0;117.0
Apartamento;Ipanema;2;1;1;125;5600.0;926.0;250.0
Apartamento;Laranjeiras;3;1;1;160;4900.0;1390.0;228.0
Apartamento;Copacabana;3;1;2;190;5900.0;2600.0;500.0
Apartamento;Méier;2;1;0;80;900.0;550.0;59.0
Conjunto Comercial/Sala;Barra da Tijuca;0;4;0;80;6400.0;2340.0;380.0
Apartamento;Recreio dos Bandeirantes;2;2;1;90;1500.0;720.0;199.0
Apartamento;Copacabana;1;0;1;43;2000.0;600.0;73.0
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;40;1300.0;353.0;0.0
Apartamento;Leblon;3;1;1;120;5200.0;1300.0;180.0
Apartamento;Barra da Tijuca;4;2;2;146;5000.0;1800.0;350.0
Conjunto Comercial/Sala;Centro;0;18;0;1140;79855.0;22302.0;2977.0
Loja/Salão;Centro;0;6;0;90;10000.0;2400.0;0.0
Quitinete;Humaitá;0;0;0;22;1000.0;450.0;0.0
Apartamento;Pechincha;2;1;1;96;1300.0;456.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;245;25000.0;8570.0;1499.0
Apartamento;Catete;1;0;0;49;1600.0;605.0;68.0
Apartamento;Botafogo;1;1;1;55;2000.0;675.0;130.0
Casa;Barra da Tijuca;5;6;0;400;20000.0;0.0;590.0
Apartamento;Barra da Tijuca;4;2;1;165;7000.0;3000.0;750.0
Apartamento;Recreio dos Bandeirantes;3;1;1;87;2000.0;1226.0;220.0
Apartamento;Laranjeiras;3;1;0;97;2400.0;1100.0;0.0
Conjunto Comercial/Sala;Centro;0;1;0;100;3300.0;1254.0;2250.0
Apartamento;Leblon;2;1;0;101;4600.0;1242.0;0.0
Loja/Salão;Barra da Tijuca;0;0;0;119;15000.0;1106.0;15770.0
Apartamento;Botafogo;3;2;1;140;4300.0;1931.0;200.0
Apartamento;Tijuca;2;0;0;40;1400.0;466.0;18.0
Casa de Condomínio;Barra da Tijuca;4;3;4;900;13000.0;1380.0;1833.0
Quitinete;Flamengo;0;0;0;27;1000.0;545.0;24.0
Apartamento;Barra da Tijuca;2;1;1;72;1600.0;643.0;60.0
Quitinete;Copacabana;1;0;0;38;1500.0;599.0;198.0
Apartamento;Barra da Tijuca;2;1;1;90;2600.0;800.0;225.0
Apartamento;Barra da Tijuca;2;1;2;64;2200.0;1300.0;0.0
Apartamento;Barra da Tijuca;3;2;0;280;5000.0;2600.0;696.0
Apartamento;Recreio dos Bandeirantes;3;2;1;104;2509.0;740.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;50;1700.0;1508.0;195.0
Conjunto Comercial/Sala;Campo Grande;0;0;0;40;750.0;475.0;0.0
Apartamento;Recreio dos Bandeirantes;3;1;1;116;4000.0;1187.0;2311.0
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;36;1000.0;700.0;0.0
Apartamento;Flamengo;2;1;1;69;2200.0;1006.0;25.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;26;900.0;610.0;85.0
Conjunto Comercial/Sala;Leblon;0;0;0;300;60000.0;3000.0;1960.0
Apartamento;Santa Teresa;2;1;0;57;1500.0;590.0;16.0
Apartamento;Lagoa;3;3;0;250;8600.0;1900.0;580.0
Apartamento;Botafogo;3;1;2;163;3200.0;1786.0;227.0
Casa;Campo Grande;2;0;0;60;700.0;0.0;0.0
Loja/Salão;Campo Grande;0;1;0;70;2000.0;150.0;160.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;32;1100.0;1079.0;186.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;45;500.0;1650.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;1300.0;820.0;200.0
Apartamento;Lagoa;2;1;0;81;3800.0;770.0;120.0
Conjunto Comercial/Sala;Taquara;0;1;0;33;850.0;450.0;0.0
Apartamento;Curicica;2;1;1;60;1500.0;545.0;60.0
Flat;Ipanema;2;1;1;100;7500.0;4000.0;470.0
Apartamento;Campo Grande;2;0;0;55;700.0;290.0;0.0
Apartamento;Flamengo;3;1;1;275;15000.0;2100.0;750.0
Apartamento;Copacabana;2;0;0;65;2200.0;810.0;0.0
Apartamento;Ipanema;3;1;1;160;7800.0;1317.0;493.0
Conjunto Comercial/Sala;Ipanema;0;0;0;46;5000.0;1980.0;0.0
Apartamento;Leblon;3;1;1;135;6700.0;1308.0;383.0
Apartamento;Lins de Vasconcelos;2;1;0;60;1050.0;570.0;352.0
Apartamento;Copacabana;1;0;0;30;1800.0;500.0;27.0
Apartamento;Campo Grande;2;1;0;49;850.0;300.0;0.0
Apartamento;Barra da Tijuca;4;2;1;220;7000.0;1700.0;0.0
Apartamento;Vila da Penha;2;1;0;75;1100.0;403.0;0.0
Apartamento;Copacabana;2;2;1;105;4000.0;1200.0;2500.0
Apartamento;Flamengo;1;0;0;45;1650.0;653.0;70.0
Apartamento;Península;2;2;2;98;3200.0;1388.0;235.0
Apartamento;Tijuca;2;1;1;70;2100.0;1015.0;96.0
Casa de Condomínio;Barra da Tijuca;4;3;4;270;10000.0;700.0;650.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;28;1000.0;385.0;135.0
Apartamento;Barra da Tijuca;4;2;2;146;4900.0;2000.0;300.0
Apartamento;Penha;2;1;0;100;1200.0;250.0;0.0
Apartamento;Ipanema;3;1;2;150;5300.0;1500.0;405.0
Apartamento;Copacabana;2;0;0;80;2200.0;1050.0;175.0
Galpão/Depósito/Armazém;Higienópolis;0;0;0;782;9000.0;0.0;1172.0
Apartamento;Ipanema;1;0;0;35;1600.0;470.0;25.0
Apartamento;Tijuca;2;1;1;59;2200.0;610.0;103.0
Prédio Inteiro;Centro;0;0;0;525;15000.0;0.0;4045.0
Apartamento;Flamengo;3;1;2;85;3000.0;1332.0;209.0
Apartamento;Freguesia (Jacarepaguá);2;1;0;56;1200.0;296.0;135.0
Apartamento;Recreio dos Bandeirantes;2;2;1;190;1995.0;1000.0;300.0
Prédio Inteiro;Flamengo;0;0;0;900;45000.0;0.0;2500.0
Apartamento;Barra da Tijuca;1;1;1;70;1400.0;1349.0;358.0
Apartamento;Ipanema;3;1;1;150;7400.0;1720.0;704.0
Flat;Leme;2;0;2;75;5000.0;0.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;49;3000.0;940.0;342.0
Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;495.0
Apartamento;Copacabana;3;0;1;120;3420.0;800.0;0.0
Apartamento;Barra da Tijuca;2;2;1;180;5000.0;1400.0;500.0
Apartamento;Gávea;1;1;0;61;2000.0;655.0;0.0
Casa de Condomínio;Barra da Tijuca;4;5;3;460;10000.0;1470.0;800.0
Apartamento;Barra da Tijuca;4;0;1;375;5900.0;4360.0;1902.0
Loja/Salão;Botafogo;0;10;0;253;19000.0;1742.0;2122.0
Apartamento;Copacabana;3;0;1;95;2700.0;1180.0;0.0
Apartamento;Tijuca;2;1;1;70;1200.0;450.0;95.0
Apartamento;Engenho da Rainha;2;0;0;60;1000.0;285.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;38;1000.0;1000.0;390.0
Apartamento;Gávea;2;1;1;97;4000.0;1227.0;316.0
Apartamento;Copacabana;2;0;1;110;3000.0;800.0;159.0
Apartamento;Tijuca;2;1;0;60;1700.0;510.0;0.0
Apartamento;Laranjeiras;3;1;1;150;4000.0;1180.0;0.0
Apartamento;Recreio dos Bandeirantes;2;1;1;62;1500.0;450.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;53;1950.0;1311.0;439.0
Conjunto Comercial/Sala;Centro;0;12;0;2724;108960.0;34820.0;9160.0
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;72;3500.0;2500.0;538.0
Apartamento;Lagoa;3;2;3;125;5000.0;2000.0;480.0
Apartamento;Flamengo;1;0;0;28;900.0;380.0;29.0
Casa de Condomínio;Freguesia (Jacarepaguá);4;3;1;63;2000.0;416.0;0.0
Flat;Botafogo;1;0;1;40;2300.0;500.0;30.0
Conjunto Comercial/Sala;Centro;0;0;0;130;3250.0;2850.0;0.0
Apartamento;Ipanema;5;2;2;300;15999.0;2100.0;3508.0
Terreno Padrão;Freguesia (Jacarepaguá);0;0;0;6000;35000.0;0.0;700.0
Apartamento;Engenho Novo;1;0;0;40;850.0;381.0;0.0
Conjunto Comercial/Sala;Freguesia (Jacarepaguá);0;1;0;25;700.0;500.0;525.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;1109.0;600.0;0.0
Apartamento;Copacabana;3;0;0;122;2700.0;881.0;0.0
Apartamento;Botafogo;1;1;1;90;1950.0;750.0;213.0
Apartamento;Portuguesa;2;1;0;48;1000.0;337.0;0.0
Apartamento;Leblon;2;1;1;68;7000.0;2620.0;380.0
Conjunto Comercial/Sala;Centro;0;0;0;10;3711.0;0.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;54;1700.0;928.0;182.0
Conjunto Comercial/Sala;Barra da Tijuca;0;7;0;445;35000.0;6999.0;0.0
Apartamento;Copacabana;1;0;0;30;1400.0;484.0;53.0
Apartamento;Gávea;2;2;1;78;3500.0;1199.0;180.0
Conjunto Comercial/Sala;Centro;0;0;0;63;1600.0;1097.0;0.0
Apartamento;Barra da Tijuca;2;1;2;77;1400.0;1250.0;715.0
Apartamento;Maracanã;1;1;0;63;1400.0;590.0;528.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;5;0;160;8000.0;887.0;436.0
Conjunto Comercial/Sala;Botafogo;0;8;0;605;144000.0;30600.0;1659.0
Conjunto Comercial/Sala;Centro;0;0;0;270;9000.0;4200.0;1339.0
Apartamento;Ipanema;1;1;0;50;2200.0;2150.0;571.0
Apartamento;Recreio dos Bandeirantes;3;2;1;160;2300.0;1000.0;0.0
Loft;Barra da Tijuca;1;1;1;35;1500.0;1050.0;450.0
Apartamento;Ipanema;2;1;1;95;7000.0;4500.0;470.0
Loja/Salão;Flamengo;0;0;0;247;20000.0;0.0;353.0
Conjunto Comercial/Sala;Centro;0;11;0;1050;83980.0;29099.0;5994.0
Apartamento;Copacabana;2;1;1;135;5200.0;1200.0;265.0
Apartamento;Leme;1;0;0;51;1500.0;560.0;0.0
Apartamento;Laranjeiras;2;1;0;70;2000.0;600.0;150.0
Apartamento;Copacabana;4;1;1;150;4900.0;1907.0;263.0
Apartamento;Tijuca;1;0;0;57;1000.0;517.0;0.0
Apartamento;Camorim;3;1;1;64;1500.0;620.0;670.0
Conjunto Comercial/Sala;Centro;0;0;0;30;500.0;432.0;84.0
Apartamento;Barra da Tijuca;3;2;1;127;3300.0;1900.0;320.0
Apartamento;Ipanema;3;4;3;270;19000.0;3800.0;1400.0
Casa de Vila;Campo Grande;1;0;0;70;750.0;0.0;0.0
Loja/Salão;Barra da Tijuca;0;0;0;36;2100.0;940.0;0.0
Apartamento;Botafogo;2;0;0;50;2300.0;515.0;0.0
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;15;0;424;13500.0;7656.0;1232.0
Apartamento;Leblon;1;1;0;48;2500.0;1850.0;125.0
Apartamento;Botafogo;3;1;1;99;3200.0;1149.0;351.0
Quitinete;Copacabana;1;0;0;36;1200.0;438.0;24.0
Apartamento;Jardim Botânico;3;1;1;77;4400.0;525.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;458;41264.0;12703.0;1676.0
Loja Shopping/ Ct Comercial;Campo Grande;0;0;0;75;5500.0;1100.0;0.0
Casa de Condomínio;Barra da Tijuca;4;3;1;450;8500.0;800.0;7500.0
Apartamento;Leblon;3;1;1;160;5000.0;2119.0;5027.0
Apartamento;Leme;4;0;2;130;10500.0;650.0;0.0
Apartamento;Barra da Tijuca;4;3;2;143;4800.0;1750.0;1500.0
Conjunto Comercial/Sala;Centro;0;0;0;101;2500.0;2200.0;440.0
Apartamento;Copacabana;1;0;1;40;1500.0;670.0;56.0
Apartamento;Ipanema;2;1;1;70;3700.0;990.0;200.0
Casa;Jardim Botânico;4;4;1;465;12000.0;880.0;1550.0
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;130;6900.0;5000.0;0.0
Apartamento;Vargem Pequena;2;1;0;50;900.0;282.0;25.0
Apartamento;Ipanema;2;1;1;105;4500.0;1350.0;270.0
Prédio Inteiro;Santo Cristo;0;60;0;5000;250000.0;0.0;0.0
Apartamento;Irajá;2;1;0;50;800.0;200.0;0.0
Apartamento;Barra da Tijuca;3;2;1;230;8000.0;3200.0;860.0
Casa de Condomínio;Guaratiba;2;2;2;79;2100.0;0.0;0.0
Apartamento;Barra da Tijuca;4;4;4;292;17000.0;4300.0;8000.0
Apartamento;Leblon;3;1;0;110;5900.0;1150.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;205;17000.0;2200.0;0.0
Casa de Condomínio;Barra da Tijuca;4;3;3;360;12000.0;1200.0;1200.0
Apartamento;Ilha do Governador;2;0;1;90;1650.0;30.0;850.0
Apartamento;Botafogo;1;0;0;40;700.0;150.0;0.0
Loja/Salão;Tijuca;0;0;0;180;6500.0;251.0;1343.0
Apartamento;Grajaú;2;1;0;65;1700.0;290.0;20.0
Apartamento;Copacabana;2;0;0;80;3800.0;796.0;1166.0
Conjunto Comercial/Sala;Barra da Tijuca;0;20;0;1190;120000.0;0.0;0.0
Apartamento;Bonsucesso;2;0;0;64;1000.0;413.0;0.0
Apartamento;Flamengo;1;0;0;50;1500.0;550.0;68.0
Conjunto Comercial/Sala;Jardim Botânico;0;1;0;29;3000.0;421.0;139.0
Apartamento;Barra da Tijuca;4;3;4;403;20000.0;3800.0;0.0
Apartamento;Copacabana;1;0;0;32;1200.0;567.0;0.0
Casa;Grajaú;4;5;1;270;4800.0;0.0;2300.0
Conjunto Comercial/Sala;Cinelândia;0;1;0;200;4000.0;4100.0;1100.0
Conjunto Comercial/Sala;Vila Isabel;0;0;0;30;900.0;165.0;84.0
Apartamento;Cordovil;2;1;0;88;1000.0;545.0;0.0
Galpão/Depósito/Armazém;Vigário Geral;0;0;0;1716;17000.0;0.0;212.0
Galpão/Depósito/Armazém;Santa Teresa;0;7;0;700;9000.0;0.0;655.0
Apartamento;Copacabana;1;0;0;43;2000.0;440.0;0.0
Conjunto Comercial/Sala;Leblon;0;0;0;26;2500.0;700.0;0.0
Apartamento;Leblon;2;3;2;140;8900.0;1700.0;603.0
Apartamento;Copacabana;2;1;1;115;4000.0;1180.0;250.0
Apartamento;Leblon;1;0;1;50;2997.0;680.0;100.0
Apartamento;Cosme Velho;2;0;0;71;2700.0;325.0;147.0
Apartamento;Ipanema;4;2;2;400;12000.0;7895.0;1760.0
Apartamento;Engenho de Dentro;1;0;0;45;600.0;200.0;0.0
Apartamento;Lagoa;2;2;1;90;6500.0;2600.0;0.0
Apartamento;Campo Grande;3;1;0;80;900.0;350.0;10.0
Apartamento;Copacabana;2;2;1;90;5500.0;3352.0;386.0
Prédio Inteiro;Vila da Penha;0;0;0;350;12000.0;0.0;0.0
Apartamento;Copacabana;2;0;0;70;3950.0;800.0;100.0
Apartamento;Recreio dos Bandeirantes;4;3;4;300;5000.0;1200.0;420.0
Apartamento;Gávea;3;2;1;112;5160.0;1250.0;378.0
Loja Shopping/ Ct Comercial;Barra da Tijuca;0;0;0;30;3500.0;2100.0;463.0
Apartamento;Leblon;3;2;1;210;12000.0;2800.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;22;1100.0;620.0;60.0
Apartamento;Itanhangá;2;1;0;66;750.0;650.0;0.0
Apartamento;Lagoa;2;2;1;160;5800.0;2500.0;458.0
Conjunto Comercial/Sala;Pilares;0;1;0;25;500.0;470.0;0.0
Apartamento;Leblon;4;2;1;290;12000.0;2100.0;1370.0
Apartamento;Copacabana;2;1;2;90;5900.0;3047.0;300.0
Casa;Vila da Penha;3;1;2;93;2000.0;0.0;0.0
Apartamento;Barra da Tijuca;4;3;4;333;14000.0;4700.0;0.0
Loja/Salão;Realengo;0;0;0;40;700.0;0.0;0.0
Apartamento;Tijuca;2;1;0;70;1850.0;685.0;98.0
Apartamento;Recreio dos Bandeirantes;3;2;2;185;4000.0;1469.0;7000.0
Apartamento;Campo Grande;3;2;0;130;2000.0;860.0;0.0
Apartamento;Leblon;4;2;1;150;11500.0;1962.0;470.0
Apartamento;Botafogo;1;1;1;40;1800.0;1021.0;183.0
Loja/Salão;Praça Seca;0;0;0;100;1700.0;0.0;223.0
Casa de Condomínio;Barra da Tijuca;5;3;5;550;20000.0;1308.0;1601.0
Apartamento;Recreio dos Bandeirantes;3;1;1;98;1950.0;900.0;150.0
Apartamento;Recreio dos Bandeirantes;3;2;1;90;1900.0;1200.0;170.0
Apartamento;Botafogo;3;1;2;89;3000.0;958.0;230.0
Apartamento;Barra da Tijuca;2;1;0;100;2500.0;1296.0;297.0
Apartamento;Copacabana;3;0;0;170;4800.0;1700.0;314.0
Apartamento;Barra da Tijuca;4;6;3;400;8000.0;5700.0;2000.0
Apartamento;Vaz Lobo;2;0;0;80;1100.0;100.0;0.0
Apartamento;Praça da Bandeira;2;0;0;71;1300.0;572.0;50.0
Apartamento;Rio Comprido;2;1;0;88;1100.0;693.0;32.0
Loja Shopping/ Ct Comercial;Centro;0;0;0;28;7000.0;699.0;169.0
Casa;Curicica;3;3;1;308;3500.0;0.0;2435.0
Conjunto Comercial/Sala;Centro;0;0;0;33;800.0;490.0;60.0
Apartamento;Barra da Tijuca;1;1;0;50;2800.0;1200.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;35;1300.0;1340.0;237.0
Apartamento;Barra da Tijuca;3;2;1;127;5500.0;2600.0;7300.0
Apartamento;Barra da Tijuca;2;2;1;100;5200.0;2570.0;587.0
Apartamento;Campinho;2;1;0;70;650.0;320.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;120;3800.0;2500.0;334.0
Conjunto Comercial/Sala;Saúde;0;0;0;84;1400.0;761.0;50.0
Prédio Inteiro;Andaraí;0;0;0;400;3000.0;0.0;689.0
Loja/Salão;Copacabana;0;0;0;130;4000.0;393.0;870.0
Apartamento;Botafogo;2;1;1;78;4350.0;1100.0;244.0
Conjunto Comercial/Sala;Tijuca;0;0;0;35;1100.0;600.0;79.0
Apartamento;Humaitá;2;1;0;65;2500.0;1018.0;118.0
Prédio Inteiro;Irajá;9;5;1;500;10000.0;0.0;0.0
Apartamento;Ipanema;4;2;2;350;23000.0;2800.0;525.0
Apartamento;Barra da Tijuca;2;1;1;68;2800.0;750.0;1600.0
Apartamento;Copacabana;1;0;0;50;2000.0;567.0;95.0
Conjunto Comercial/Sala;Santo Cristo;0;0;0;280;3000.0;0.0;529.0
Apartamento;Laranjeiras;3;1;0;150;4200.0;1000.0;24.0
Apartamento;Barra da Tijuca;2;1;2;63;2400.0;1219.0;0.0
Casa Comercial;Taquara;0;11;0;345;12000.0;0.0;997.0
Loja/Salão;Ipanema;0;0;0;24;1200.0;961.0;159.0
Apartamento;Barra da Tijuca;4;2;1;140;4200.0;1300.0;550.0
Loja/Salão;Barra da Tijuca;0;1;0;291;9000.0;5920.0;0.0
Conjunto Comercial/Sala;Cacuia;0;1;0;34;800.0;350.0;0.0
Conjunto Comercial/Sala;Centro;0;4;0;50;1700.0;1700.0;503.0
Apartamento;Laranjeiras;2;1;0;70;1800.0;1015.0;103.0
Apartamento;Copacabana;1;0;1;40;3600.0;608.0;0.0
Apartamento;Leblon;3;2;1;150;6900.0;2150.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;5;0;163;7500.0;4688.0;0.0
Casa de Condomínio;Recreio dos Bandeirantes;3;2;3;153;4200.0;900.0;300.0
Apartamento;Barra da Tijuca;3;2;1;127;3500.0;1597.0;0.0
Apartamento;Barra da Tijuca;3;2;3;120;4500.0;1850.0;390.0
Conjunto Comercial/Sala;Centro;0;0;0;200;8000.0;4450.0;0.0
Casa de Vila;Realengo;2;0;0;70;1200.0;0.0;0.0
Apartamento;Ipanema;3;1;2;110;10000.0;2379.0;398.0
Quitinete;Centro;1;0;0;32;850.0;435.0;21.0
Quitinete;Flamengo;1;0;0;26;2000.0;456.0;56.0
Apartamento;Grajaú;3;0;0;71;1600.0;557.0;0.0
Prédio Inteiro;Anil;0;4;0;950;13000.0;0.0;2787.0
Loft;Vargem Grande;1;3;0;30;800.0;220.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;30;800.0;746.0;0.0
Conjunto Comercial/Sala;Bonsucesso;0;0;0;26;650.0;330.0;35.0
Apartamento;Copacabana;4;2;1;389;10000.0;2850.0;0.0
Casa de Vila;Cavalcanti;1;0;0;45;600.0;0.0;30.0
Apartamento;Barra da Tijuca;3;3;1;145;6000.0;1100.0;420.0
Conjunto Comercial/Sala;Centro;0;1;0;28;1400.0;0.0;0.0
Apartamento;Ipanema;4;3;2;250;12000.0;2820.0;1000.0
Apartamento;Lagoa;2;0;0;59;2500.0;723.0;133.0
Loja/Salão;Centro;0;0;0;32;340.0;1300.0;83.0
Casa;Encantado;2;1;0;72;1400.0;0.0;34.0
Apartamento;Barra da Tijuca;4;3;1;190;6000.0;2600.0;0.0
Apartamento;Barra da Tijuca;2;0;1;98;2500.0;1647.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;64;0;1800;110000.0;44084.0;92036.0
Apartamento;Leblon;3;0;0;105;4300.0;1614.0;319.0
Apartamento;Jacarepaguá;3;1;1;82;1800.0;858.0;152.0
Apartamento;Recreio dos Bandeirantes;3;1;1;84;2000.0;1127.0;234.0
Conjunto Comercial/Sala;Centro;0;0;0;100;6000.0;2000.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;581;29050.0;15687.0;2149.0
Apartamento;Copacabana;3;0;0;67;3500.0;727.0;157.0
Apartamento;Recreio dos Bandeirantes;2;2;1;80;2000.0;326.0;133.0
Conjunto Comercial/Sala;Botafogo;0;0;0;40;2200.0;385.0;0.0
Apartamento;Recreio dos Bandeirantes;2;1;0;50;1300.0;420.0;40.0
Casa de Condomínio;Barra da Tijuca;5;4;2;420;8500.0;850.0;0.0
Apartamento;Barra da Tijuca;4;3;0;160;8500.0;2300.0;345.0
Conjunto Comercial/Sala;Botafogo;0;1;0;100;11000.0;2800.0;800.0
Conjunto Comercial/Sala;Centro;0;0;0;107;2500.0;1702.0;427.0
Apartamento;Freguesia (Jacarepaguá);2;1;0;57;1050.0;595.0;0.0
Conjunto Comercial/Sala;Centro;0;0;0;31;647.0;630.0;85.0
Prédio Inteiro;Centro;0;0;0;1131;12000.0;0.0;0.0
Apartamento;Ipanema;2;2;1;130;16500.0;1530.0;525.0
Apartamento;Freguesia (Jacarepaguá);3;1;1;68;1700.0;743.0;82.0
Apartamento;Ipanema;3;1;1;140;8500.0;1300.0;462.0
Apartamento;Botafogo;2;1;1;76;3200.0;620.0;123.0
Apartamento;Leblon;3;1;1;170;6990.0;2074.0;345.0
Apartamento;Todos os Santos;2;0;0;65;1000.0;378.0;0.0
Apartamento;Méier;2;0;0;66;1150.0;330.0;48.0
Conjunto Comercial/Sala;Copacabana;0;1;0;300;42000.0;9000.0;2550.0
Loja/Salão;Ramos;0;0;0;120;2500.0;0.0;0.0
Apartamento;Glória;2;1;0;80;2400.0;780.0;85.0
Apartamento;Recreio dos Bandeirantes;4;2;2;170;3000.0;1450.0;250.0
Conjunto Comercial/Sala;Centro;0;3;0;350;25000.0;4343.0;0.0
Apartamento;Flamengo;1;1;0;65;2000.0;658.0;122.0
Conjunto Comercial/Sala;Leblon;0;1;0;160;16000.0;2220.0;0.0
Apartamento;Ipanema;1;1;1;122;9000.0;35579.0;660.0
Apartamento;Leblon;3;2;1;170;7200.0;2300.0;303.0
Conjunto Comercial/Sala;Catete;0;0;0;20;1400.0;550.0;70.0
Apartamento;Lagoa;3;2;2;220;18000.0;1600.0;1800.0
Apartamento;Recreio dos Bandeirantes;3;3;3;196;5500.0;1300.0;350.0
Conjunto Comercial/Sala;Centro;0;0;0;20;906.0;0.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;150;6000.0;3000.0;1102.0
Conjunto Comercial/Sala;Campo Grande;0;0;0;30;1500.0;580.0;0.0
Loja/Salão;Barra da Tijuca;0;0;0;115;6500.0;1806.0;1430.0
Apartamento;Bangu;2;1;0;78;900.0;420.0;0.0
Apartamento;Barra da Tijuca;4;2;1;131;2800.0;1550.0;230.0
Apartamento;Recreio dos Bandeirantes;3;2;0;120;1500.0;900.0;273.0
Apartamento;Leblon;5;2;2;300;20000.0;4000.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;1500.0;550.0;130.0
Apartamento;Barra da Tijuca;4;2;2;136;6000.0;1122.0;879.0
Apartamento;Barra da Tijuca;1;1;1;52;2200.0;1374.0;414.0
Apartamento;Vila Valqueire;2;1;1;65;1400.0;547.0;0.0
Loja/Salão;Cachambi;0;0;0;25;450.0;0.0;0.0
Apartamento;Anil;2;1;0;46;700.0;320.0;0.0
Conjunto Comercial/Sala;Centro;0;7;0;4185;239155.0;83707.0;0.0
Apartamento;Tijuca;2;2;1;185;3000.0;1548.0;224.0
Apartamento;Catete;3;1;2;85;3000.0;1380.0;230.0
Loja/Salão;Barra da Tijuca;0;2;0;215;4000.0;4318.0;0.0
Apartamento;Leblon;4;2;2;174;20000.0;3500.0;0.0
Apartamento;Rio Comprido;2;1;1;65;1800.0;780.0;14.0
Apartamento;Estácio;2;1;0;70;1700.0;650.0;0.0
Apartamento;Barra da Tijuca;2;1;0;75;1150.0;1160.0;0.0
Apartamento;Copacabana;4;1;1;180;6000.0;2300.0;211.0
Apartamento;Recreio dos Bandeirantes;3;4;3;360;4800.0;1000.0;906.0
Apartamento;Barra da Tijuca;3;2;1;115;4500.0;1000.0;580.0
Quitinete;Botafogo;1;0;0;32;1300.0;417.0;22.0
Apartamento;Lapa;2;0;0;65;1500.0;512.0;20.0
Apartamento;Barra da Tijuca;3;2;1;131;10000.0;2000.0;890.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;60;2100.0;1311.0;1068.0
Conjunto Comercial/Sala;Centro;0;0;0;25;500.0;500.0;0.0
Conjunto Comercial/Sala;Campo Grande;0;1;0;38;1000.0;115.0;154.0
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;58;3000.0;1443.0;462.0
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;15;1250.0;0.0;0.0
Casa Comercial;Copacabana;0;0;0;70;3500.0;750.0;458.0
Conjunto Comercial/Sala;Centro;0;0;0;60;2500.0;780.0;156.0
Apartamento;São Conrado;2;2;1;115;4000.0;2100.0;280.0
Apartamento;Vila Isabel;1;1;0;72;1200.0;560.0;83.0
Loja/Salão;Copacabana;0;0;0;100;13000.0;40.0;716.0
Apartamento;Botafogo;2;0;0;60;2400.0;264.0;0.0
Apartamento;Barra da Tijuca;5;3;4;602;6900.0;1792.0;0.0
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;159;5500.0;1125.0;1350.0
Apartamento;Recreio dos Bandeirantes;4;2;4;300;6000.0;1168.0;363.0
Apartamento;Leme;2;1;1;150;6400.0;1600.0;3000.0
